primary_industry,count,ratio
Điện - Điện tử - Điện lạnh / Cơ khí - Ô tô - Tự động hóa / Bán hàng - Kinh doanh,3,5.492594152218093e-06
Điện - Điện tử - Điện lạnh / Xây dựng / Kiến trúc - Thiết kế nội ngoại thất,3,5.492594152218093e-06
Xây dựng / Bán hàng - Kinh doanh,3,5.492594152218093e-06
Nội thất / Ngoại thất,3,5.492594152218093e-06
Thực phẩm - Đồ uống / Lao động phổ thông / Sản xuất - Lắp ráp - Chế biến,2,3.6617294348120618e-06
Bất động sản / Chăm sóc khách hàng,2,3.6617294348120618e-06
Sản xuất - Lắp ráp - Chế biến / Vận hành - Bảo trì - Bảo dưỡng / Vận Tải - Lái xe - Giao nhận,2,3.6617294348120618e-06
Quản lý dự án / Xây dựng / Quản lý tiêu chuẩn và chất lượng,2,3.6617294348120618e-06
Bán hàng - Kinh doanh / Khoa học - Kỹ thuật / Chăm sóc khách hàng,2,3.6617294348120618e-06
Bán hàng - Kinh doanh / Bán sỉ - Bán lẻ - Quản lý cửa hàng / Khách sạn - Nhà hàng - Du lịch,2,3.6617294348120618e-06
Tài chính - Đầu tư - Chứng Khoán / Bất động sản / Bán hàng - Kinh doanh,2,3.6617294348120618e-06
IT Phần mềm / Bán hàng - Kinh doanh,2,3.6617294348120618e-06
Bán hàng - Kinh doanh / Nhân sự / Bán sỉ - Bán lẻ - Quản lý cửa hàng,2,3.6617294348120618e-06
Bán hàng - Kinh doanh / Hành chính - Thư ký / Kế toán,2,3.6617294348120618e-06
Quản lý tiêu chuẩn và chất lượng / Cơ khí - Ô tô - Tự động hóa,2,3.6617294348120618e-06
Kế toán / Dược phẩm,2,3.6617294348120618e-06
Dược phẩm/ Hóa Mỹ Phẩm,2,3.6617294348120618e-06
Hành chính - Thư ký / Bán hàng - Kinh doanh / Phân tích - Thống kê dữ liệu,2,3.6617294348120618e-06
An ninh - Bảo vệ / Khách sạn - Nhà hàng - Du lịch / Bán sỉ - Bán lẻ - Quản lý cửa hàng,2,3.6617294348120618e-06
Bán hàng - Kinh doanh / Xuất Nhập Khẩu / Bán sỉ - Bán lẻ - Quản lý cửa hàng,2,3.6617294348120618e-06
Hành chính - Thư ký / Thực tập sinh / Nhân sự,2,3.6617294348120618e-06
Hành chính - Thư ký / Marketing,2,3.6617294348120618e-06
Điện / Điện tử / Điện lạnh / Điện công nghiệp,2,3.6617294348120618e-06
Kiến trúc - Thiết kế nội ngoại thất / Bán hàng - Kinh doanh / Chăm sóc khách hàng,2,3.6617294348120618e-06
Bán hàng - Kinh doanh / Lao động phổ thông / Nghề nghiệp khác,2,3.6617294348120618e-06
Thông tin - Truyền thông - Quảng cáo / Truyền hình - Báo chí - Biên tập,2,3.6617294348120618e-06
Thông tin - Truyền thông - Quảng cáo / Xây dựng / Điện - Điện tử - Điện lạnh,2,3.6617294348120618e-06
Bán hàng - Kinh doanh / Marketing / Khách sạn - Nhà hàng - Du lịch,2,3.6617294348120618e-06
Bán hàng - Kinh doanh / Bán sỉ - Bán lẻ - Quản lý cửa hàng / Xuất Nhập Khẩu,2,3.6617294348120618e-06
Luật - Pháp Lý - Tuân thủ / Bất động sản,2,3.6617294348120618e-06
Lao động phổ thông / Sản xuất - Lắp ráp - Chế biến / Thu mua - Kho Vận - Chuỗi cung ứng,2,3.6617294348120618e-06
Bán sỉ - Bán lẻ - Quản lý cửa hàng / Bán hàng - Kinh doanh / Công nghệ thực phẩm - Dinh dưỡng,2,3.6617294348120618e-06
Xây dựng / Kiến trúc - Thiết kế nội ngoại thất / Nghề nghiệp khác,2,3.6617294348120618e-06
Khoa học - Kỹ thuật / Quản lý tiêu chuẩn và chất lượng / Điện - Điện tử - Điện lạnh,2,3.6617294348120618e-06
Marketing / Dệt may - Da giày - Thời trang / Bán hàng - Kinh doanh,2,3.6617294348120618e-06
Lao động phổ thông / Sản xuất - Lắp ráp - Chế biến / Nghề nghiệp khác,2,3.6617294348120618e-06
Khách sạn - Nhà hàng - Du lịch / Marketing / Bán hàng - Kinh doanh,2,3.6617294348120618e-06
Quản lý dự án / Khoa học - Kỹ thuật / Xây dựng,2,3.6617294348120618e-06
Chăm sóc khách hàng / Lao động phổ thông / Hành chính - Thư ký,2,3.6617294348120618e-06
Bán hàng - Kinh doanh / Bất động sản / Ngân hàng,2,3.6617294348120618e-06
Khoa học - Kỹ thuật / Môi trường - Xử lý chất thải,2,3.6617294348120618e-06
Hành chính - Thư ký / Bất động sản,2,3.6617294348120618e-06
Bán sỉ - Bán lẻ - Quản lý cửa hàng / Chăm sóc khách hàng / Kế toán,2,3.6617294348120618e-06
Vận hành - Bảo trì - Bảo dưỡng / Vận Tải - Lái xe - Giao nhận / Cơ khí - Ô tô - Tự động hóa,2,3.6617294348120618e-06
Khoa học - Kỹ thuật / Điện - Điện tử - Điện lạnh / Sản xuất - Lắp ráp - Chế biến,2,3.6617294348120618e-06
Ô tô,2,3.6617294348120618e-06
Sản xuất - Lắp ráp - Chế biến / Phân tích - Thống kê dữ liệu / Thu mua - Kho Vận - Chuỗi cung ứng,2,3.6617294348120618e-06
Xuất Nhập Khẩu / Chăm sóc khách hàng / Bán hàng - Kinh doanh,2,3.6617294348120618e-06
Quản lý tiêu chuẩn và chất lượng / Hóa học - Hóa sinh,2,3.6617294348120618e-06
Marketing / Bán hàng - Kinh doanh / Bưu chính viễn thông,2,3.6617294348120618e-06
Nông - Lâm - Ngư nghiệp / Thu mua - Kho Vận - Chuỗi cung ứng,2,3.6617294348120618e-06
Nhân sự / Hành chính - Thư ký / Thực tập sinh,2,3.6617294348120618e-06
Khách sạn - Nhà hàng - Du lịch / Nghề nghiệp khác / Lao động phổ thông,2,3.6617294348120618e-06
Kế toán / Thu mua - Kho Vận - Chuỗi cung ứng / Xuất Nhập Khẩu,2,3.6617294348120618e-06
Kinh nghiệm: 2 Năm,2,3.6617294348120618e-06
Sản xuất - Lắp ráp - Chế biến / Dược phẩm / Hóa học - Hóa sinh,2,3.6617294348120618e-06
Bán hàng - Kinh doanh / Giáo dục - Đào tạo / Marketing,2,3.6617294348120618e-06
Hành chính - Thư ký / Bán hàng - Kinh doanh / Marketing,2,3.6617294348120618e-06
Bán hàng - Kinh doanh / Bán sỉ - Bán lẻ - Quản lý cửa hàng / Dệt may - Da giày - Thời trang,2,3.6617294348120618e-06
Quản lý tiêu chuẩn và chất lượng / Lao động phổ thông / Vận Tải - Lái xe - Giao nhận,2,3.6617294348120618e-06
Bán sỉ - Bán lẻ - Quản lý cửa hàng / Bán hàng - Kinh doanh / Hành chính - Thư ký,2,3.6617294348120618e-06
Marketing / Thông tin - Truyền thông - Quảng cáo / Nghề nghiệp khác,2,3.6617294348120618e-06
Thu mua - Kho Vận - Chuỗi cung ứng / Lao động phổ thông / Xuất Nhập Khẩu,2,3.6617294348120618e-06
Giáo dục / Đào tạo,2,3.6617294348120618e-06
Sản xuất - Lắp ráp - Chế biến / Thực phẩm - Đồ uống / Công nghệ thực phẩm - Dinh dưỡng,2,3.6617294348120618e-06
Nông - Lâm - Ngư nghiệp / Khoa học - Kỹ thuật,2,3.6617294348120618e-06
Sản xuất - Lắp ráp - Chế biến / Nghề nghiệp khác / Lao động phổ thông,2,3.6617294348120618e-06
An ninh - Bảo vệ / An toàn lao động / Lao động phổ thông,2,3.6617294348120618e-06
Chăm sóc khách hàng / Lao động phổ thông / Khách sạn - Nhà hàng - Du lịch,2,3.6617294348120618e-06
Y tế - Chăm sóc sức khỏe / Dược phẩm / Quản lý tiêu chuẩn và chất lượng,2,3.6617294348120618e-06
Bán sỉ - Bán lẻ - Quản lý cửa hàng / Thực phẩm - Đồ uống / Lao động phổ thông,2,3.6617294348120618e-06
Hành chính - Thư ký / Chăm sóc khách hàng / Thông tin - Truyền thông - Quảng cáo,2,3.6617294348120618e-06
Quản lý tiêu chuẩn và chất lượng / Sản xuất - Lắp ráp - Chế biến / Phân tích - Thống kê dữ liệu,2,3.6617294348120618e-06
Bán hàng - Kinh doanh / Khoa học - Kỹ thuật / Marketing,2,3.6617294348120618e-06
Chăm sóc khách hàng / Bưu chính viễn thông / Thông tin - Truyền thông - Quảng cáo,2,3.6617294348120618e-06
Xây dựng / An toàn lao động / Môi trường - Xử lý chất thải,2,3.6617294348120618e-06
Bán sỉ - Bán lẻ - Quản lý cửa hàng / Thu mua - Kho Vận - Chuỗi cung ứng,2,3.6617294348120618e-06
Xây dựng / Cơ khí - Ô tô - Tự động hóa,2,3.6617294348120618e-06
Bán hàng - Kinh doanh / Chăm sóc khách hàng / Quản lý dự án,2,3.6617294348120618e-06
Bán hàng - Kinh doanh / Thực phẩm - Đồ uống / Chăm sóc khách hàng,2,3.6617294348120618e-06
Vận hành - Bảo trì - Bảo dưỡng / Lao động phổ thông,2,3.6617294348120618e-06
Kế toán / Xuất Nhập Khẩu,2,3.6617294348120618e-06
Thu mua - Kho Vận - Chuỗi cung ứng / Thực phẩm - Đồ uống / Khách sạn - Nhà hàng - Du lịch,2,3.6617294348120618e-06
Điện - Điện tử - Điện lạnh / Cơ khí - Ô tô - Tự động hóa / Dầu khí,2,3.6617294348120618e-06
Marketing / Bán hàng - Kinh doanh / Kế toán,2,3.6617294348120618e-06
Xây dựng / Lao động phổ thông / Khoa học - Kỹ thuật,2,3.6617294348120618e-06
Bán hàng - Kinh doanh / Bán sỉ - Bán lẻ - Quản lý cửa hàng / Quản lý dự án,2,3.6617294348120618e-06
Khách sạn - Nhà hàng - Du lịch / Bán hàng - Kinh doanh / Lao động phổ thông,2,3.6617294348120618e-06
Dệt may - Da giày - Thời trang / Sản xuất - Lắp ráp - Chế biến,2,3.6617294348120618e-06
Vận hành - Bảo trì - Bảo dưỡng / Dệt may - Da giày - Thời trang / Điện - Điện tử - Điện lạnh,2,3.6617294348120618e-06
Kế toán / Hành chính - Thư ký / Chăm sóc khách hàng,2,3.6617294348120618e-06
Kiến trúc - Thiết kế nội ngoại thất / Khoa học - Kỹ thuật / Xây dựng,2,3.6617294348120618e-06
Điện - Điện tử - Điện lạnh / Môi trường - Xử lý chất thải / Vận hành - Bảo trì - Bảo dưỡng,2,3.6617294348120618e-06
Bán hàng - Kinh doanh / Kế toán / Thu mua - Kho Vận - Chuỗi cung ứng,2,3.6617294348120618e-06
Xây dựng / Khoa học - Kỹ thuật / Quản lý tiêu chuẩn và chất lượng,2,3.6617294348120618e-06
Thu mua - Kho Vận - Chuỗi cung ứng / Bán sỉ - Bán lẻ - Quản lý cửa hàng / Hành chính - Thư ký,2,3.6617294348120618e-06
Xây dựng / Môi trường - Xử lý chất thải / Khoa học - Kỹ thuật,2,3.6617294348120618e-06
Sản xuất - Lắp ráp - Chế biến / Điện - Điện tử - Điện lạnh / Vận hành - Bảo trì - Bảo dưỡng,2,3.6617294348120618e-06
Bán sỉ - Bán lẻ - Quản lý cửa hàng / Dệt may - Da giày - Thời trang / Bán hàng - Kinh doanh,2,3.6617294348120618e-06
Hành chính - Thư ký / Quản lý dự án / Xây dựng,2,3.6617294348120618e-06
Thu mua - Kho Vận - Chuỗi cung ứng / Kiến trúc - Thiết kế nội ngoại thất / Xây dựng,2,3.6617294348120618e-06
Chăm sóc khách hàng / Nhân sự,2,3.6617294348120618e-06
Quản lý tiêu chuẩn và chất lượng / Cơ khí - Ô tô - Tự động hóa / Sản xuất - Lắp ráp - Chế biến,2,3.6617294348120618e-06
Kế toán / Xây dựng / Kiểm toán,2,3.6617294348120618e-06
Thiết kế - Sáng tạo nghệ thuật / Xuất bản - In ấn,2,3.6617294348120618e-06
IT Phần cứng - Mạng / Vận hành - Bảo trì - Bảo dưỡng / Khoa học - Kỹ thuật,2,3.6617294348120618e-06
Xây dựng / Bất động sản,2,3.6617294348120618e-06
Xuất Nhập Khẩu / Bán hàng - Kinh doanh / Chăm sóc khách hàng,2,3.6617294348120618e-06
Hành chính - Thư ký / Thu mua - Kho Vận - Chuỗi cung ứng / Kế toán,2,3.6617294348120618e-06
Kiến trúc - Thiết kế nội ngoại thất / Sản xuất - Lắp ráp - Chế biến / Cơ khí - Ô tô - Tự động hóa,2,3.6617294348120618e-06
Cơ khí - Ô tô - Tự động hóa / Vận hành - Bảo trì - Bảo dưỡng / Sản xuất - Lắp ráp - Chế biến,2,3.6617294348120618e-06
Kế toán / Xây dựng / Tài chính - Đầu tư - Chứng Khoán,2,3.6617294348120618e-06
Bán hàng - Kinh doanh / Lao động phổ thông / Chăm sóc khách hàng,2,3.6617294348120618e-06
Cơ khí / Ô tô / Tự động hóa,2,3.6617294348120618e-06
Kế toán / Tài chính - Đầu tư - Chứng Khoán / Phân tích - Thống kê dữ liệu,2,3.6617294348120618e-06
Hóa học - Hóa sinh / Khoa học - Kỹ thuật / Điện - Điện tử - Điện lạnh,2,3.6617294348120618e-06
Khoa học - Kỹ thuật / Cơ khí - Ô tô - Tự động hóa / Xây dựng,2,3.6617294348120618e-06
Bán hàng - Kinh doanh / Chăm sóc khách hàng / Khoa học - Kỹ thuật,2,3.6617294348120618e-06
IT Phần mềm / Bán hàng - Kinh doanh / Bưu chính viễn thông,2,3.6617294348120618e-06
Y tế - Chăm sóc sức khỏe / Giáo dục - Đào tạo,2,3.6617294348120618e-06
Cơ khí - Ô tô - Tự động hóa / Sản xuất - Lắp ráp - Chế biến / Thiết kế - Sáng tạo nghệ thuật,2,3.6617294348120618e-06
Khách sạn,2,3.6617294348120618e-06
An toàn lao động / Hóa học - Hóa sinh / Khoa học - Kỹ thuật,2,3.6617294348120618e-06
Quản lý dự án / Bất động sản / Bán hàng - Kinh doanh,2,3.6617294348120618e-06
Thông tin - Truyền thông - Quảng cáo / Chăm sóc khách hàng / Marketing,2,3.6617294348120618e-06
Bán sỉ - Bán lẻ - Quản lý cửa hàng / Chăm sóc khách hàng / Marketing,2,3.6617294348120618e-06
Kế toán / Thu mua - Kho Vận - Chuỗi cung ứng / Tài chính - Đầu tư - Chứng Khoán,2,3.6617294348120618e-06
Bán hàng - Kinh doanh / Chăm sóc khách hàng / Thực tập sinh,2,3.6617294348120618e-06
Chăn nuôi - Thú y / Nông - Lâm - Ngư nghiệp,2,3.6617294348120618e-06
Giáo dục - Đào tạo / Y tế - Chăm sóc sức khỏe / Thiết kế - Sáng tạo nghệ thuật,2,3.6617294348120618e-06
Lao động phổ thông / Vận Tải - Lái xe - Giao nhận,2,3.6617294348120618e-06
Xây dựng / Điện - Điện tử - Điện lạnh / Bất động sản,2,3.6617294348120618e-06
Bán hàng - Kinh doanh / Xuất Nhập Khẩu / Biên phiên dịch,2,3.6617294348120618e-06
E-commerce,2,3.6617294348120618e-06
Bán sỉ - Bán lẻ - Quản lý cửa hàng / Nông - Lâm - Ngư nghiệp / Bán hàng - Kinh doanh,2,3.6617294348120618e-06
Hành chính - Thư ký / Vận hành - Bảo trì - Bảo dưỡng / Vận Tải - Lái xe - Giao nhận,2,3.6617294348120618e-06
Khoa học - Kỹ thuật / Dược phẩm / Hóa học - Hóa sinh,2,3.6617294348120618e-06
Hành chính - Thư ký / Biên phiên dịch / Xuất Nhập Khẩu,2,3.6617294348120618e-06
Nhân sự / Hành chính - Thư ký / Thông tin - Truyền thông - Quảng cáo,2,3.6617294348120618e-06
Vận hành - Bảo trì - Bảo dưỡng / Quản lý dự án / Xây dựng,2,3.6617294348120618e-06
Khách sạn - Nhà hàng - Du lịch / Bán sỉ - Bán lẻ - Quản lý cửa hàng / Quản lý dự án,2,3.6617294348120618e-06
Marketing / Bán hàng - Kinh doanh / Lao động phổ thông,2,3.6617294348120618e-06
Hình thức: Nhân viên chính thức,2,3.6617294348120618e-06
Luật - Pháp Lý - Tuân thủ / Hành chính - Thư ký / Nhân sự,2,3.6617294348120618e-06
Hành chính - Thư ký / Biên phiên dịch / Quản lý dự án,2,3.6617294348120618e-06
Bán hàng - Kinh doanh / Chăm sóc khách hàng / Dệt may - Da giày - Thời trang,2,3.6617294348120618e-06
Chăm sóc khách hàng / Y tế - Chăm sóc sức khỏe / Bán hàng - Kinh doanh,2,3.6617294348120618e-06
Hành chính - Thư ký / Marketing / Nhân sự,2,3.6617294348120618e-06
Lao động phổ thông / Thu mua - Kho Vận - Chuỗi cung ứng / Nghề nghiệp khác,2,3.6617294348120618e-06
Quản lý tiêu chuẩn và chất lượng / Cơ khí - Ô tô - Tự động hóa / Hóa học - Hóa sinh,2,3.6617294348120618e-06
Marketing / Thông tin - Truyền thông - Quảng cáo / Khách sạn - Nhà hàng - Du lịch,2,3.6617294348120618e-06
Lao động phổ thông / Điện - Điện tử - Điện lạnh / Nghề nghiệp khác,2,3.6617294348120618e-06
Kế toán / Dệt may - Da giày - Thời trang / Thực phẩm - Đồ uống,2,3.6617294348120618e-06
Thu mua - Kho Vận - Chuỗi cung ứng / Vận Tải - Lái xe - Giao nhận / Vận hành - Bảo trì - Bảo dưỡng,2,3.6617294348120618e-06
Kiến trúc - Thiết kế nội ngoại thất / Xây dựng / An toàn lao động,2,3.6617294348120618e-06
IT Phần cứng - Mạng / Bưu chính viễn thông / Bán hàng - Kinh doanh,2,3.6617294348120618e-06
Thiết kế - Sáng tạo nghệ thuật / Xây dựng / Kiến trúc - Thiết kế nội ngoại thất,2,3.6617294348120618e-06
Sản xuất - Lắp ráp - Chế biến / Vận hành - Bảo trì - Bảo dưỡng / Xuất bản - In ấn,2,3.6617294348120618e-06
Thông tin - Truyền thông - Quảng cáo / Truyền hình - Báo chí - Biên tập / Thiết kế - Sáng tạo nghệ thuật,2,3.6617294348120618e-06
Kế toán / Sản xuất - Lắp ráp - Chế biến,2,3.6617294348120618e-06
Thiết kế - Sáng tạo nghệ thuật / Marketing / Truyền hình - Báo chí - Biên tập,2,3.6617294348120618e-06
Công nghệ thực phẩm - Dinh dưỡng / Thực phẩm - Đồ uống,2,3.6617294348120618e-06
Vận hành - Bảo trì - Bảo dưỡng / Điện - Điện tử - Điện lạnh / IT Phần cứng - Mạng,2,3.6617294348120618e-06
Bán hàng - Kinh doanh / Thông tin - Truyền thông - Quảng cáo / Bán sỉ - Bán lẻ - Quản lý cửa hàng,2,3.6617294348120618e-06
IT Phần cứng - Mạng / IT Phần mềm / Thu mua - Kho Vận - Chuỗi cung ứng,2,3.6617294348120618e-06
Xây dựng / Kiến trúc - Thiết kế nội ngoại thất / Kế toán,2,3.6617294348120618e-06
Bán hàng - Kinh doanh / Nông - Lâm - Ngư nghiệp,2,3.6617294348120618e-06
Bán hàng - Kinh doanh / Xuất Nhập Khẩu / Marketing,2,3.6617294348120618e-06
Bán sỉ - Bán lẻ - Quản lý cửa hàng / Bán hàng - Kinh doanh / Thu mua - Kho Vận - Chuỗi cung ứng,2,3.6617294348120618e-06
Bán hàng - Kinh doanh / Bưu chính viễn thông,2,3.6617294348120618e-06
Bán hàng - Kinh doanh / Kế toán / Marketing,2,3.6617294348120618e-06
Sản xuất - Lắp ráp - Chế biến / Phân tích - Thống kê dữ liệu / Kế toán,2,3.6617294348120618e-06
Nông - Lâm - Ngư nghiệp / Lao động phổ thông / Nghề nghiệp khác,2,3.6617294348120618e-06
